video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"j742H1k8Erw","Jade and Dew's Italy Trip 2020 - Episode 42","2020-06-05T13:00:16Z","UCrYvq4SSgNVWwPsfjBibEDA","MOSG","22","20.10.06","watchcut|cut|fbe|jubilee|solfa|as/is|real talk|singapore|mosg|millennials of singapore|jade rasif|dew francis|johnathan chua|hashy yusof|travelling|vacations|holiday","250976","6232","99","188","https://i.ytimg.com/vi/j742H1k8Erw/default.jpg","False","False","DISCLAIMER: This episode was filmed before the social distancing measures were put in place.Previously, the cast discussed how Jade and Dew are as travellers and whether they will fall out or not. In this episode, they are back to share how their trip went like and some challenges that tested their friendship.Watch how the cast discusses Dew and Jade's preparation for the trip here: https://youtu.be/jVbJH6mnCxUFind out more about travelling with Contiki here: https://bit.ly/2X3UD7yHave anything to share and talk about some topics? Join our Facebook community and share your story here: https://bit.ly/3d9upq1Subscribe for more content like this: http://bit.ly/SubscribeMOSG Catch more Real Talk episodes here: https://www.youtube.com/playlist?list=PLTiPyDtowSLS_oGC6b8MuUfNjynhZnA4i= Follow us on our socials =Facebook: https://www.facebook.com/millennialsofsingaporeInstagram: https://www.instagram.com/millennials.of.singaporeWebsite: https://millennialsofsg.com/ = Real Talk Crew =John  - http://www.instagram.com/johnathanchuaDew   - http://www.instagram.com/dewdropzzJade  - http://www.instagram.com/djjaderasifHashy - https://www.instagram.com/hashyyusof/            - https://www.youtube.com/user/hashyusov= Behind the Cam =Director and Producer - Andrew LeeEditor - Daniel Kuan, Raymond DeoferioCameras - Jena Ong, Hazel Leong, Ho Zhi HuiLooking to collaborate or sponsor a video? Email us: team@millennialsofsg.com"
"M5Yl2_e3PEY","[TWICE - MORE & MORE] Comeback Stage | M COUNTDOWN 200604 EP.668","2020-06-04T11:21:23Z","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","24","20.10.06","TWICE|트와이스|MOREandMORE|엠카운트다운|엠카|MCD|MCOUNTDOWN|엠넷|Mnet|케이팝|KPOP","7980084","512456","13704","23078","https://i.ytimg.com/vi/M5Yl2_e3PEY/default.jpg","False","False","- KPOP Chart Show M COUNTDOWN | EP.668- TWICE - MORE & MORE▶Watch more video clips:http://bit.ly/MCOUNTDOWN-KPOP2020[Kor Ver.]전 제가 말하는 게 주접이라고 생각 안해요. 왜냐면 팩트만 쓰기 때문이죠. 지금 트둥이들을 한 151020151020151020번은 봤는데 볼 때마다 짜릿해 새로워... 정말 너무 예뻐서 죽도록 가슴이 떨린다...♥ 'MORE & MORE' 무대!----------------------------------------------------------------------------M COUNTDOWN is the World No.1 KPOP Chart Show, which is broadcast in 14 countries.Live broadcast every Thursday at 6 p.m. KST.(매주 목요일 저녁 6시 엠넷 생방송) ▶Subscribe Now! - Mnet K-POP: http://bit.ly/Subscribe-Mnet-KPOPFacebook: http://www.facebook.com/mcountdownTwitter: https://twitter.com/MnetMCOUNTDOWN________________________________________________Mnet(Music Network) is an official KPOP music television in South Korea owned by CJ Group.ⓒCJ ENM. Corp ALL RIGHTS RESERVED------------------------------------------------------------------ ▶[Mnet] 구독 http://www.youtube.com/channel/UCepUWUpH45hRTi-QePdq1Bg?sub_confirmation=1 ▶[엠카운트다운] 지금 뜨는 동영상 : http://www.tving.com/smr/vod/player/P/C01_B120041702?from=youtube ▶[Mnet] 라이브 : http://www.tving.com/live/player/C00579------------------------------------------------------------------ #TWICE#트와이스#MOREandMORE#엠카운트다운#엠카#MCD#MCOUNTDOWN#엠넷#Mnet#케이팝#KPOP"
"xiMNWJr8J1w","TWICE “MORE & MORE” Dance Practice Video","2020-06-06T02:59:56Z","UCzgxx_DM2Dcb9Y1spb9mUJA","TWICE","10","20.10.06","TWICE|트와이스|twice moreandmore|twice more&more|moreandmore|more&more|트와이스 모어앤모어|트와이스 모얼앤모얼|트와이스몰앤몰|twice 모어앤모어|트와이스 moreandmore|트와이스 more&more|dance practice more and more|dance practice more and more twice|twice dance practice","6190997","568469","6896","24644","https://i.ytimg.com/vi/xiMNWJr8J1w/default.jpg","False","False","TWICE “MORE & MORE” Dance Practice VideoSpotify https://TWICE.lnk.to/MOREANDMORE/spotifyApple Music https://TWICE.lnk.to/MOREANDMORE/applemusiciTunes https://TWICE.lnk.to/MOREANDMORE/itunes TWICE Official Shop https://TWICE.lnk.to/Shop TWICE Official YouTube: http://www.youtube.com/c/TWICETWICE Official Facebook: http://www.facebook.com/JYPETWICETWICE Official Twitter: http://www.twitter.com/JYPETWICETWICE Official Instagram: http://www.instagram.com/TWICETAGRAMTWICE Official Homepage: http://TWICE.jype.comTWICE Official Fan's: http://fans.jype.com/TWICEⓒ 2020 JYP Entertainment. All Rights Reserved#TWICE #트와이스 #MOREandMORE"
"jmmnS_p3WYk","WORST Coffee Fails: Dalgona Coffee Challenge!","2020-06-09T07:00:10Z","UCFRIAxGTWQ4mllzdkdomAkQ","TEAM NOC","22","20.10.06","Worst|coffee|fails|challenge|dalgona|try|make|compilation|vlog|now|teamnoc|nightowlcinematics|wahbananasg|thejianhaotan|drink|diy|best|stay home|barista|funny|lifestyle|day|in|my|life|homemade|contest|creative|fun|fluffy|dessert|kopi|cafe|professional|instant|Singapore|Malaysia|sugar|sweet|viral|recipe|cook|chef","89895","2210","40","353","https://i.ytimg.com/vi/jmmnS_p3WYk/default.jpg","False","False","When you’re stuck at home and you really need some D…Dalgona Coffee that is (;Comment down below who did the best!!Support us! https://www.patreon.com/noc. Join our Patreon to watch our videos early! CLICK TO MAKE MAGIC HAPPEN https://www.youtube.com/teamnocFOLLOW #teamnochttps://www.instagram.com/teamnocofficialhttp://www.facebook.com/teamnocofficialhttp://www.noc.com.sg FIND THE TEAM ON INSTAGRAMFind us on Instagram:Ryan - https://www.instagram.com/nightowlcinematics Sylvia - https://www.instagram.com/sylsylnocAiken - https://www.instagram.com/aikenchia/Deekosh - https://www.instagram.com/deekosh/Isabelle - https://www.instagram.com/bombiibiiSikeen - http://www.instagram.com/chansikeenAurelia - http://www.instagram.com/aureliahathawayJoanna - http://www.instagram.com/joannalhsGrace - https://www.instagram.com/gracelsyy/Gabriel - https://www.instagram.com/thisisgabrielseow/Rachel - https://www.instagram.com/iamrachelwan/Nina - https://www.instagram.com/ninatsfSherri - https://www.instagram.com/sherriashlee/Charlene - http://www.instagram.com/kiewcAnna - http://www.instagram.com/anna_en/Franster - http://instagram.com/fransterwongVictoria - https://www.instagram.com/victoriacheng/Julian - https://www.instagram.com/juliantaytm/Zijie - https://www.instagram.com/raozijie/Das - https://www.instagram.com/dasdylZemily - https://www.instagram.com/zemily.jieruRyan's Personal - https://www.instagram.com/ryanxgoSamantha - https://www.instagram.com/samanthatyfTEAM NOCTune in twice a week, Tuesdays and Thursdays, for Lifestyle, Gaming and Tech content from #teamnoc! You won't be disappointed! EMAILFor business/brand features: ryan@noc.com.sg.For talent engagements: bella@noc.com.sg, sylvia@noc.com.sg.ADDRESSNorth View Bizhub6 Yishun Industrial Street 1, #01-14Singapore 768090NOC PARTNERSCathay Photo - http://www.cathayphoto.com.sg/MyRepublic - https://secure.myrepublic.com.sg/Shunji Matsuo - http://www.shunjimatsuo.com.sg/                Flesh Imp - http://shop.fleshimp.comImba Interactive - https://www.facebook.com/IMBAinteractiveTopGear PC - https://www.topgearpc.com / Bosch - https://www.bosch-home.com.sg/Aftershock - https://www.aftershockpc.com/#teamnoc STAFFCo-Founder - Sylvia Chan Co-Founder - Ryan TanProducer - Taylor ChiaAssistant Director/Editor - Virus TanCrew Lead/Editor - Bryant LeeCrew/Editor - Brandon GweeCrew/Editor - Charmaine ZhengCrew/Editor - Priscilia TanCrew/Editor - Isaac LimCrew/Editor - Matt MohamedCrew/Motion Graphics Designer - Kher Chyn Crew/Motion Graphics Designer - Bryan SeahCrew/Sound Engineer - Yu EnSocial Media Manager - Isabelle Quek PSSST...While we respect everyone's views and opinions, we hope you respect ours too. We are entertainers after all! So if you're going to be butt-hurt by our videos, simply click X :/ But for those who share our sense of humour, enjoy and watch on! Comment below with what you want to see next! :) Thank you!"
"-aW_xm7aTdI","【FULL】跑男团爆笑抢答“脑洞”高考题  郑恺扯破郭麒麟裤子全场惊吓！蔡徐坤大长腿跳出最远距离《奔跑吧4》KEEPRUNNING S4 EP1 20200529[浙江卫视官方HD]","2020-05-29T16:38:21Z","UCfj8FsoiPFHn1gZMJaeLEDg","浙江卫视【奔跑吧】官方频道 ZJSTV Keep Running Channel- 欢迎订阅 -","24","20.10.06","奔跑吧|keep running|奔跑吧4|running man|keeprunning Season 4|奔跑吧兄弟第八季|奔跑吧2020|宋雨琦|keeprunning|奔跑吧 蔡徐坤|蔡徐坤|黄旭熙|keep running lucas|奔跑吧首播|奔跑吧 黄旭熙|奔跑吧 宋雨琦|奔跑吧 郭麒麟|郭麒麟|奔跑吧Angelababy|Angelababy|奔跑吧 郑恺|郑恺|李晨|奔跑吧 沙溢|沙溢|砂锅菜|奔跑吧回归|runningman|keeprunning S4|keeprunning china|综艺节目|中剧|关晓彤|黄明昊|Justin|蔡小葵|坤坤|iKun|鹿晗|黄嘻嘻|Lucas & Yuqi|Sha Yi|Zhen Kai|跑男8|跑男首播|跑男蔡徐坤|奔跑吧兄弟|runningman 中字|郑恺結婚|奔跑吧兄弟第八季2020|跑男|running man china|lucas and yuqi|ben pao ba xiong di|keep running eng sub","2141268","27980","1340","4515","https://i.ytimg.com/vi/-aW_xm7aTdI/default.jpg","False","False","《奔跑吧4》每周五更新，马来西亚观众延后27小时可看，台湾观众延后72小时可看~快快订阅我们：http://bitly.com/runningmanchina- 观看更多 More Fun· 《#奔跑吧4》FULL：https://bit.ly/3dXbw9M· 《#奔跑吧4》 CLIP：https://bit.ly/3cPppGF· 《#跑男来了8》：https://bit.ly/3bJM7Pi· 《#奔跑吧4》未播：https://bit.ly/2ZlVFgZ● 欢迎订阅SUBSCRIBE浙江卫视 YouTube：http://bitly.com/zhejiangtv奔跑吧 YouTube：http://bitly.com/runningmanchina浙江音乐 YouTube：http://bit.ly/singchina● Our Social Media浙江卫视 Facebook：http://bit.ly/zjstvfb浙江卫视 Twitter：http://bit.ly/zjstvtwi奔跑吧 Facebook：http://bit.ly/rmchinafb中国新歌声 Facebook：https://bit.ly/2NN7rug梦想的声音 Facebook：http://bit.ly/soundofmydream王牌对王牌 Facebook : https://goo.gl/XjRosX【FULL】跑男团爆笑抢答“脑洞”高考题  郑恺扯破郭麒麟裤子全场惊吓！蔡徐坤大长腿跳出最远距离《奔跑吧4》KEEPRUNNING S4 EP1 20200529[浙江卫视官方HD] - 往季回顾 Look back · 《#奔跑吧兄弟》全7季：http://bit.ly/2WW9uOx· 《#奔跑吧3》：https://bit.ly/2Y17N6d· 《#奔跑吧2》：http://bit.ly/2GRZQcw  · 《#奔跑吧1》：http://bit.ly/2oZuarH· Keep Running2 ENGSUB ：http://bit.ly/2qm3iBF · Keep Running ENGSUB：http://bit.ly/2pzT9P3· Running Man China S4 ENGSUB: http://bit.ly/1qfn8LL· Running Man China S3 ENGSUB: http://bit.ly/1T6UOXq《#奔跑吧第四季》是浙江卫视推出的户外竞技真人秀，由浙江卫视节目中心制作，#李晨、#Angelababy（杨颖）、#郑恺、#沙溢、#蔡徐坤、#郭麒麟、#黄旭熙、#宋雨琦 担任固定主持，黄旭熙、宋雨琦因新冠疫情原因后期回归。"
"JG0N6b9EPJw","Washington protests: Demonstrations escalate on Trump's doorstep | Nine News Australia","2020-06-01T00:08:35Z","UCIYLOcEUX6TbBo7HQVF2PKA","9 News Australia","25","20.10.06","Nine News Australia|Nine news|Australia News|Australian News|minneapolis|minneapolis riots|floyd minneapolis|george floyd|george floyd minneapolis|george floyd riots|riots in minneapolis|chauvin|minneapolis protests|floyd death|floyd death minneapolis|minneapolis protest|white house protest|white house riot|washington protest|washington riot|trump|trump antifa|trump george floyd|race riots|protests usa|protest new york|protest usa|riots usa","7581128","54323","6837","0","https://i.ytimg.com/vi/JG0N6b9EPJw/default.jpg","True","False","Police have used force to push protesters back from the White House in Washington D.C. as people continue to demonstrate following the death in custody of George Floyd in Minneapolis. 9 News Australia US correspondent Amelia Adams speaks to those on the frontlines. Subscribe: https://bit.ly/2noaGhv Get more breaking news at: https://bit.ly/2nobVgFJoin Nine News for the latest in news and events that affect you in your local city, as well as news from across Australia and the world.Follow Nine News on Facebook: https://www.facebook.com/9News/Follow Nine News on Twitter: https://twitter.com/9NewsAUSFollow Nine News on Instagram: https://www.instagram.com/9news/#9News #BreakingNews #NineNewsAustralia #9NewsAUS"
"E9Un7WD-yJM","[2020 FESTA] BTS (방탄소년단) Answer : BTS 3 UNITS '친구' Song by V & Jimin","2020-06-09T10:30:01Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","20.10.06","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN","2878962","719950","1321","34359","https://i.ytimg.com/vi/E9Un7WD-yJM/default.jpg","False","False","Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com"
"MHbm4TvQGwg","TWICE SPECIAL LIVE MORE & MORE","2020-06-02T00:00:05Z","UCzgxx_DM2Dcb9Y1spb9mUJA","TWICE","10","20.10.06","twice|트와이스|more&more 라이브|more&more live|sweet summer day|swee summer day live","8943640","539734","13352","15658","https://i.ytimg.com/vi/MHbm4TvQGwg/default.jpg","False","False","TWICE SPECIAL LIVE MORE & MORESpotify https://TWICE.lnk.to/MOREANDMORE/spotifyApple Music https://TWICE.lnk.to/MOREANDMORE/applemusiciTunes https://TWICE.lnk.to/MOREANDMORE/itunes TWICE Official Shop https://TWICE.lnk.to/Shop TWICE Official YouTube: http://www.youtube.com/c/TWICETWICE Official Facebook: http://www.facebook.com/JYPETWICETWICE Official Twitter: http://www.twitter.com/JYPETWICETWICE Official Instagram: http://www.instagram.com/TWICETAGRAMTWICE Official Homepage: http://TWICE.jype.comTWICE Official Fan's: http://fans.jype.com/TWICEⓒ 2020 JYP Entertainment. All Rights Reserved#TWICE #트와이스 #MOREandMORE"
"EZxVmhM6UpE","MAYDAY 五月天 [ 突然好想你 Suddenly Missing You So Bad ] feat. 李榮浩、蕭敬騰、毛不易 Official Live Video","2020-05-31T14:26:23Z","UC7ovu6a8ydIbDy0fAKmoZ9A","相信音樂BinMusic","10","20.10.06","五月天|mayday|突然好想你|五月之約","1459089","40318","320","1142","https://i.ytimg.com/vi/EZxVmhM6UpE/default.jpg","False","False","李榮浩 × 蕭敬騰 × 毛不易 × 五月天 [ 突然好想你 ]Mayday 2020 live in the sky突然 好想你突然 好想見到你2020 五月之約五月天與你相約，不見不散🖐-▍突然好想你 Suddenly missing you so bad最怕空氣突然安靜 最怕朋友突然的關心最怕回憶 突然翻滾絞痛著 不平息最怕突然 聽到你的消息想念如果會有聲音 不願那是悲傷的哭泣事到如今 終於讓自己屬於 我自己只剩眼淚 還騙不過自己突然好想你 你會在哪裡 過得快樂或委屈突然好想你 突然鋒利的回憶 突然模糊的眼睛我們像一首最美麗的歌曲 變成兩部悲傷的電影為什麼你 帶我走過最難忘的旅行然後留下 最痛的紀念品我們 那麼甜那麼美那麼相信 那麼瘋那麼熱烈的曾經為何我們還是要奔向各自的幸福和遺憾中老去突然好想你 你會在哪裡 過得快樂或委屈突然好想你 突然鋒利的回憶 突然模糊的眼睛最怕空氣突然安靜 最怕朋友突然的關心最怕回憶 突然翻滾絞痛著不平息最怕突然 聽到你的消息最怕此生 已經決心自己過 沒有你卻又突然 聽到你的消息-影像導演：8ID Studio相信音樂音樂製作：五月天 / 黃士杰平面攝影：周浩詠視覺設計：吳建龍化妝：杜佳蓉髮型：李宗諺造型：曹偉康必應創造製作人：五月天 / 周佑洋 / 吳育璇執行製作人：陳思潔執行製作：林欣慧 / 郭容純 / 彭思瑾技術總監：譚明文硬體統籌：游東翰硬體執行：宋采儒Monitor 音響設計：莊志揚燈光設計：施皓哲 / 傅喬怡 / 張家銘視訊統籌：陳彥志現場視訊執行：鄭宇翔 / 蔡晏彤視訊設計：陳彥志 / 鄭宇翔 / 蔡晏彤 / 林子德 / 王語林昀嬋 / 晚熊創意 RAQOON STUDIO舞台設計：林沂柔8ID Studio導演：魏奕旻 / 張天城副導：張家毓 / 劉任修動態攝影：張天城 / 洪建凱 / 劉俊宏 / 陳翔科 / 陳韋翰郭彥澤 / 王建智 / 莊竣瑋 / 章弘毅 / 吳東峻 / 朱華陽攝影大助：余書豪 / 楊家哲 / 陳紀唯燈光：林宏洋 / 許原毓 / 楊青翰 / 鄭智遠 / 吳思賢曾宥運 / 林建志 / 葉丞遠 / 林盈宏 / 王厚恩 / 連翊翔製片：王漢聲執行製片：王璽皓剪接：魏奕旻 / 張天城 / 何政霖何冠臻 / 李依純 / 蘇志豪歌詞字幕：吳東峻錄音室場景美術：寓囍制映工作室現場字幕：黃品瑄音響助理：莊硯凱工程統籌：必應創造結構工程：鉉儀結構舞台工程：銓閎舞台燈光工程：必應燈光視訊工程：必應視訊音響工程：必應音響樂器工程：發聲現場特效工程：宏益特效電力工程：助盛電力攝影工程：無限映像燈飾佈置：順裕昕光電場地佈置：玩美企業特別感謝：李榮浩 / 蕭敬騰 / 毛不易五月天是怪獸 / 石頭 / 瑪莎 / 冠佑 / 阿信與你‥‥訂閱・相信‥‥‥‥‥‥‥‥▶ 訂閱相信音樂YouTube官方頻道– MV首播、新歌搶先聽、獨家花絮http://bit.ly/YTBinMusic按讚相信音樂官方FB Like on Facebook– 官方訊息公佈、即時照片https://www.facebook.com/ibinmusic➩ 五月天 OFFICIAL ➩★FB：https://www.facebook.com/imayday555★IG：https://www.instagram.com/imayday55555/★Twitter：https://twitter.com/Mayday_EN★WEIBO：http://weibo.com/mayday"
"koX034Ucp4M","Hear U Out 权听你说 EP5 | Fann Wong Part 1 范文芳 上集","2020-06-05T10:00:32Z","UCQrvzGHFkNkVBlqqe46kuYQ","meWATCH","24","20.10.06","Toggle|CatchupTV|Singapore|MediaCorp|MediaCorp Channel 5|MediaCorp Channel 8|MediaCorp Suria|MediaCorp Vasantham|Channel News Asia|Online|Toggle Originals|Singapore Drama|SG Drama|Toggle It First|channel8|ch8sg|channel 8|channel 5|channel5|mewatch|fann wong|christopher lee","85517","576","60","95","https://i.ytimg.com/vi/koX034Ucp4M/default.jpg","False","False","Behind the glitz and glamour, even the biggest stars have their ups and downs. Fann Wong shares her greatest regret and how she stood by her husband during his lowest point in life. 主持人变身小狮头迎接女神大驾光临。文芳以范大胆之姿闯荡海内外演艺圈，光芒四射。谈起心底最深的遗憾，不禁悲从中来…。#HearUOut-----Watch more on https://www.mewatch.sg/en/Like us on Facebook: https://www.facebook.com/mewatch.mediacorpFollow us on Instagram: @mewatch.mediacorp"
"vsLcKIjRejI","【FULL】“春游家族’互换经典造型大体验 ！范丞丞被爆睁眼张嘴睡觉  贾玲周深“互怼姐弟”火热上线 《青春环游记2》Youth Periplous S2 EP1 20200606[浙江卫视官方HD]","2020-06-06T14:40:18Z","UC52EYUUSlzcYqHj-qsx0RHg","中国浙江卫视官方频道 Zhejiang STV Official Channel - 欢迎订阅 -","24","20.10.06","浙江卫视|青春环游记|青春环游记花絮|青春环游记第二季|青春环游记第二季预告|青春环游记预告|青春环游记肖战王一博|青春环游记范丞丞|范丞丞|肖战|杨迪|贾玲|王一博|肖战综艺|肖战 青春环游记|范丞丞 综艺|范丞丞 魏大勋|范丞丞 朋友请听好|范丞丞 我要这样生活|青春环游记2|青春环游记 贾玲|青春环游记 杨迪|青春环游记 周深|青春环游记 范丞丞|青春环游记 郎朗|Youth Periplous|Fan Cheng Cheng|nine percent|nine percent范丞丞|周深 reaction|周深|郎朗|沙溢|zhoushen reaction|青春环游记 游戏|青春环游记2020|周深 综艺|周深 综艺感|周深 大鱼|周深 大鱼 reaction|langlang|jialing|shayi|yangdi|青春环游记 首播|综艺节目|旅行综艺节目|Adam Fan|Youth Perilous S2|青春环游记2 EP1|青春环游记2 ep1|青春环游记2预告","431295","4694","172","1040","https://i.ytimg.com/vi/vsLcKIjRejI/default.jpg","False","False","● 观看更多MORE 《青春环游记2》FULL：https://bit.ly/2Y4j2t5 《青春环游记2》CLIP：https://bit.ly/3eVn79Z《#青春环游记》FULL：http://bit.ly/2WAb5cL《#青春环游记》CLIP：http://bit.ly/2I2sYNn             ● 欢迎订阅SUBSCRIBE浙江卫视 YouTube：http://bitly.com/zhejiangtv奔跑吧 YouTube：http://bitly.com/runningmanchina浙江音乐 YouTube：http://bit.ly/singchina● Our Social Media浙江卫视 Facebook：http://bit.ly/zjstvfb浙江卫视 Twitter：http://bit.ly/zjstvtwi奔跑吧 Facebook：http://bit.ly/rmchinafb梦想的声音 Facebook：http://bit.ly/soundofmydream王牌对王牌 Facebook : https://goo.gl/XjRosX【FULL】“春游家族’互换经典造型大体验 ！范丞丞被爆睁眼张嘴睡觉  贾玲周深“互怼姐弟”火热上线 《青春环游记2》Youth Periplous S2 EP1 20200606[浙江卫视官方HD]● 热门综艺HOT《奔跑吧4》：https://bit.ly/3dXbw9M《王牌对王牌5》：http://bit.ly/2MvwOPg《天赐的声音》：https://bit.ly/2sCLfvn《青春环游记》：http://bit.ly/2WAb5cL《梦想的声音3》：http://bit.ly/2AgtiUp《奔跑吧2》：http://bit.ly/2GRZQcw《我就是演员》：http://bit.ly/2wGQMiL《青春环游记2》是浙江卫视推出的荧幕CP户外竞演真人秀，节目将于2020年二季度每周六晚在浙江卫视首播。嘉宾阵容有贾玲、杨迪、范丞丞、周深、郎朗。#综艺 #中国综艺 #真人秀"
"MHscI4TK55s","Golden Buzzer: 10-Year-Old Roberta Battaglia Sings Lady Gaga's Shallow - America's Got Talent 2020","2020-06-03T09:59:47Z","UCT2X19JJaJGUN7mrYuImANQ","America's Got Talent","24","20.10.06","Simon Cowell|Howie Mandel|Terry Crews|America's Got Talent|AGT|AGT Best Auditions|America's Got Talent 2020|Heidi Klum|Golden Buzzer|Emotional Golden Buzzer|Sofia Vergara|Sofia Vergara Golden Buzzer|Little Girl Golden Buzzer|Lady Gaga|Shallow|Bradley Cooper|New Lady Gaga|10-year-old|kid singer|kids songs for kids|Lady Gaga cover|by|Lady|Gaga|and|Bradley|Cooper|AGT 15 Golden Buzzer|AGT Season 15|New Season AGT|TV Series|Emotional|Crying|Entertainment","13578515","302095","6197","18652","https://i.ytimg.com/vi/MHscI4TK55s/default.jpg","False","False","Roberta Battaglia received Sofia Vergara's first ever Golden Buzzer! Watch Roberta sing a lovely rendition of Shallow by Lady Gaga and Bradley Cooper.» Get The America's Got Talent App: http://bit.ly/AGTAppDownload» Subscribe for More: http://bit.ly/AGTSub» Watch America’s Got Talent Tuesdays 8/7c on NBC!» Stream Anytime: http://bit.ly/AGTFullEpisodesAMERICA'S GOT TALENT ON SOCIALLike AGT: https://www.facebook.com/agtFollow AGT: https://twitter.com/agtAGT Instagram: http://instagram.com/agtFind America's Got Talent trailers, full episode highlights, previews, promos, clips, and digital exclusives here.NBC ON SOCIAL:YouTube: http://www.youtube.com/nbcTwitter: http://Twitter.com/NBCFacebook: http://Facebook.com/NBCInstagram: http://instagram.com/nbcABOUT AMERICA'S GOT TALENTAmerica’s Got Talent, NBC’s No. 1 summer show, returns in May with fresh new faces and familiar favorites, along with the excitement, thrills and feel-good performances that viewers have come to love each season. Creator and Executive Producer Simon Cowell is back at the star-studded judges' table with fan-favorite comedian Howie Mandel. Acclaimed actress and international superstar Sofia Vergara joins as a new judge this season alongside returning judge and global fashion icon Heidi Klum.  The dynamic Terry Crews returns as host. With the show open to acts of all ages, America's Got Talent continues to celebrate the variety format like no other show on television. Year after year, America's Got Talent features an impressive array of singers, dancers, comedians, contortionists, impressionists, magicians, ventriloquists and hopeful stars, all vying to win America's hearts and a $1 million prize.Golden Buzzer: 10-Year-Old Roberta Battaglia Sings Lady Gaga's Shallow - America's Got Talent 2020https://youtu.be/MHscI4TK55sAmerica's Got Talenthttp://www.youtube.com/user/americasgottalent"
"rAhuD368Ij0","PM Lee Hsien Loong on Singapore's post-COVID-19 future, says Do not fear | National broadcast","2020-06-07T11:30:43Z","UC83jt4dlz1Gjl58fzQrrKZg","CNA","25","20.10.06","CNA|Channel NewsAsia","310570","3432","498","1492","https://i.ytimg.com/vi/rAhuD368Ij0/default.jpg","False","False","Singapore Prime Minister Lee Hsien Loong on Sunday (Jun 7) addressed Singaporeans in the first of a series of national broadcasts on the country's post-COVID-19 future. The next few years will be a disruptive and difficult time for all of us. But despite these immense challenges, I say to you: Do not fear, do not lose heart. Singapore will not falter in its onward march. I believe we can still secure a bright future for ourselves, he said.READ: https://cna.asia/3cI7r8pFULL SPEECH: https://cna.asia/3dSN7mlSubscribe to our channel here: https://cna.asia/youtubesub Subscribe to our news service on Telegram: https://cna.asia/telegramFollow us:CNA: https://cna.asiaCNA Lifestyle: http://www.cnalifestyle.com Facebook: https://www.facebook.com/channelnewsasiaInstagram: https://www.instagram.com/channelnewsasiaTwitter: https://www.twitter.com/channelnewsasia"
"0JLboQZfq0Y","Worried Singapore Mummy Blasts PAP Covid-19 Response re:Schools","2020-06-06T11:50:23Z","UCkEhQ6zzhNuC5vna70RGdNQ","Tean Lim","25","20.10.06","Lim Tean|Peoples Voice|Singapore Covid-19|PAP|PAP Singapore|Singapore politics|Christy Loh","61568","788","380","217","https://i.ytimg.com/vi/0JLboQZfq0Y/default.jpg","False","False","Christy Loh is a mummy and grandmummy concerned about the safety of all children in Singapore due to the governments dithering and u-turning over the Covid-19 response.Peoples Voice is an opposition party in Singapore led by Lim Tean. Peoples Voice will be contesting in several constituencies in the upcoming General Elections.Peoples Voice is recording via Zoom the voices, opinions and concerns of ordinary citizens across the nation.If you would like to Zoom YOUR voice with Peoples Voice then please email...TeanLim1964@gmail.com"
